# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_pl_modified_a_model
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median_only_abies.dump
# init = 2 (Default)
# random
#   seed = 1215605073
# output
#   file = output_cal_pl_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,gamma,a,b,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
-2588.25,0.934294,0.097918,5,31,0,2596.52,52.2882,35.7049,202.911,38.3151,112.77,77.5833,52.0322,17.8825,62.0633,16.1364,84.9779,94.7696,26.9978,30.0176,69.5545,0.161997,0.0608903,2.11397,-34.4138,-42.5509,-41.288,-50.2136,-41.8244,-39.9239,-55.0749,-43.613,-40.7278,-46.9954,-52.9084,-46.3622,-35.6861,-46.2203,-45.3623,-42.9968,-37.0093,-35.4864,-45.3087,-40.6947,-35.094,-45.2968,-34.7884,-50.8149,-39.0945,-45.5049,-37.2048,-38.244,-32.5891,-43.4097,-38.5927,-39.2408,-48.2325,-55.1503,-36.6975,-37.3981,-35.3174,-38.671,-43.8067,-54.0251,-51.8037,-50.1357,-50.6053,-49.365,-37.9899,-32.5037,-42.3717,-40.9603,-45.9572,-33.766,-41.043,-44.1488,-41.0728,-36.3575,-47.3643,-27.7494,-45.0129,-56.9899,-47.7244,-32.7927,-41.3069,-45.502
-2591.58,0.98731,0.097918,5,31,0,2597.38,57.8966,33.7883,185.221,38.7742,141.968,78.0434,43.421,18.9922,62.9466,17.1157,87.1637,93.5244,33.1314,37.5037,58.0911,0.160311,0.182783,3.58562,-35.6319,-41.212,-42.2257,-50.9612,-42.0629,-39.716,-54.7069,-42.6461,-40.3851,-47.102,-52.6345,-46.962,-35.3815,-45.0146,-44.8456,-43.1177,-36.2431,-35.1022,-44.861,-40.5458,-35.4316,-44.9767,-34.9468,-51.5529,-39.8537,-45.4059,-36.896,-37.913,-31.6169,-43.3367,-39.02,-40.2392,-49.1893,-54.3208,-36.3682,-38.3538,-34.9664,-38.7056,-43.6056,-54.7389,-51.7912,-50.2132,-50.5686,-51.3279,-37.6454,-32.3428,-43.0987,-40.6013,-46.97,-33.6239,-40.1489,-44.9624,-41.9297,-36.0973,-46.8885,-28.5758,-46.1965,-57.8339,-48.0902,-33.2563,-41.6898,-46.5683
-2590.39,0.664618,0.097918,5,31,0,2598.85,63.9549,32.3454,205.364,35.3122,112.802,80.5255,51.681,23.2135,61.0111,19.5977,88.7463,109.249,30.1079,30.4665,76.7274,0.159024,0.13435,3.07072,-34.4799,-42.077,-41.7286,-50.6308,-41.4989,-39.2829,-54.3056,-42.9082,-40.789,-47.4053,-52.4763,-46.6811,-35.4245,-46.975,-45.3977,-43.2547,-36.3053,-35.5912,-44.7876,-40.0262,-35.4505,-45.0213,-34.6619,-52.5743,-38.9265,-44.3316,-36.7809,-38.2936,-32.0869,-42.531,-38.8946,-39.7393,-48.1678,-54.7205,-36.5973,-38.1813,-34.72,-38.4841,-43.9456,-53.6813,-51.2849,-50.353,-50.403,-50.0863,-38.9013,-32.6213,-43.4946,-40.2897,-45.2575,-34.7234,-42.0155,-43.4835,-41.4507,-36.5454,-48.2142,-29.5348,-45.5633,-57.1319,-49.663,-33.3736,-41.2356,-46.3988
-2594.18,0.987129,0.097918,5,63,0,2600.86,62.1414,34.4765,187.946,46.4908,91.6928,79.8295,55.9305,18.33,63.5007,12.8346,84.1531,90.8239,21.2869,36.4057,68.5313,0.147619,0.403383,5.65935,-34.5004,-41.7761,-41.9835,-50.3306,-42.1858,-40.5545,-55.1075,-43.3874,-41.3033,-48.1578,-53.4112,-46.3037,-35.4801,-44.4076,-45.2979,-43.5847,-36.5859,-35.2184,-45.1083,-40.3845,-34.8518,-45.529,-35.2429,-50.4406,-39.9662,-45.2067,-36.9218,-38.0915,-33.3745,-43.0312,-39.3675,-39.9812,-47.6553,-54.8914,-36.2876,-37.939,-34.7497,-38.711,-43.1974,-54.1544,-53.8267,-50.5266,-50.5531,-50.6911,-37.9168,-32.6756,-42.9955,-40.8794,-47.5293,-34.6435,-40.5931,-44.791,-41.0532,-36.0193,-46.3308,-27.5849,-45.3144,-57.8498,-47.991,-33.2007,-41.2336,-45.868
-2592.63,0.980929,0.097918,5,31,0,2599.44,53.1451,30.9228,192.975,39.3411,100.175,78.6002,58.8647,19.6044,58.3176,10.754,85.8979,95.4071,25.3813,30.2109,61.849,0.215137,0.336049,4.88672,-34.5329,-43.4458,-41.5071,-51.3206,-42.2796,-40.0074,-54.8176,-43.7793,-41.1894,-47.5142,-52.8709,-46.2344,-35.7083,-46.182,-45.9331,-43.5524,-36.421,-35.6641,-44.988,-40.2957,-35.1911,-44.8245,-34.2871,-53.348,-39.0992,-44.6957,-37.175,-37.7171,-31.9671,-42.736,-38.5627,-39.2918,-48.215,-55.3735,-36.6135,-37.5134,-34.643,-38.5753,-43.3848,-54.8353,-51.7487,-50.7373,-50.5837,-50.5032,-38.3357,-32.5124,-43.1308,-40.2869,-46.4569,-33.8273,-42.7517,-43.5888,-40.5037,-36.1013,-47.7287,-28.413,-44.6061,-57.942,-48.2799,-32.6628,-41.4185,-45.4303
-2598.51,0.997348,0.097918,5,31,0,2605.34,40.7111,35.2335,172.238,49.4032,106.083,70.7466,46.236,17.3667,59.1539,18.018,81.3472,95.2707,36.4691,29.0842,62.4681,0.118869,0.292825,4.81146,-34.3604,-41.0526,-42.2776,-51.5559,-42.3271,-40.2095,-54.6708,-42.8064,-40.6179,-47.7189,-54.264,-47.5624,-35.8324,-44.9302,-44.309,-43.7106,-36.8907,-35.7582,-44.6012,-40.9819,-36.2027,-45.492,-35.6045,-51.736,-40.5343,-45.0117,-37.5246,-38.1399,-32.6946,-43.8344,-40.4981,-39.9557,-48.3108,-54.5801,-37.2476,-37.8738,-35.1212,-39.2371,-43.7227,-53.2382,-51.6453,-49.5996,-50.5026,-49.7792,-37.5436,-33.0004,-42.5509,-40.8957,-47.1366,-35.524,-39.8086,-44.2947,-42.1913,-36.2956,-46.2256,-27.697,-45.9151,-56.4458,-47.7024,-33.5748,-41.3154,-47.1296
-2595.51,0.936792,0.097918,5,31,0,2607.58,55.6424,28.654,205.721,42.7478,109.624,84.5616,51.5073,19.6855,57.5609,16.2191,85.4839,87.8775,27.1089,39.9563,65.6618,0.185926,0.0561984,2.04393,-35.1636,-42.7962,-41.7407,-50.8367,-42.8567,-39.6252,-55.5644,-43.7745,-40.9587,-46.4803,-51.5505,-45.9654,-35.4882,-45.2541,-45.2065,-43.12,-36.9601,-35.82,-46.0513,-39.9005,-35.2576,-45.7918,-34.994,-50.0473,-39.7456,-44.3457,-36.9992,-37.9435,-32.45,-43.2272,-37.8116,-40.5121,-48.7174,-55.5824,-36.7327,-38.192,-35.2414,-39.0571,-43.8475,-53.9329,-50.9059,-50.6813,-50.6245,-50.3499,-37.7064,-32.2823,-43.5804,-40.9219,-45.7913,-34.0293,-41.7542,-44.7494,-40.4747,-36.3008,-47.5883,-28.0826,-44.5935,-58.6006,-47.4637,-33.6369,-41.7291,-45.4877
-2590.69,0.997685,0.097918,5,31,0,2603.44,57.3482,33.1139,179.783,36.6868,103.279,72.1027,51.6771,17.5035,60.944,17.3554,74.7119,84.8644,29.8003,33.209,58.7087,0.126376,0.198027,3.52038,-34.7848,-41.6491,-42.4158,-49.7569,-42.2897,-40.0674,-55.4306,-43.2163,-40.5796,-46.8527,-53.0799,-46.8182,-35.4942,-43.7715,-45.2434,-43.2887,-36.9545,-35.6307,-45.1061,-40.7754,-35.0555,-45.815,-35.4101,-48.4244,-39.2166,-45.0145,-37.6145,-38.5181,-33.1244,-43.4841,-39.6619,-40.3253,-48.3301,-54.7419,-36.8365,-38.1176,-35.4833,-39.1574,-44.1661,-52.7709,-52.2812,-50.1304,-50.2028,-49.8765,-37.9806,-32.7276,-42.6868,-41.1863,-46.2488,-33.8976,-39.3656,-45.1765,-41.7614,-36.6548,-46.7045,-27.9041,-46.085,-56.6698,-47.6987,-33.7095,-41.7563,-46.4935
-2595.89,0.985816,0.097918,5,31,0,2600.97,56.0438,27.0755,183.841,39.42,115.014,74.5663,50.3384,18.3258,53.119,16.0219,91.5229,103.165,37.6611,25.551,66.5342,0.098678,0.0306947,2.04466,-33.9756,-41.8836,-41.5503,-51.1794,-42.2519,-39.3301,-54.6188,-42.7825,-40.3943,-46.888,-52.5575,-48.3833,-35.5987,-45.6903,-45.5545,-43.288,-36.4355,-35.8985,-45.007,-39.4776,-35.9077,-44.8083,-34.8071,-50.3154,-39.3268,-43.2929,-37.2805,-38.1429,-32.0772,-43.3731,-39.4638,-40.0332,-48.9745,-54.6025,-37.3981,-38.0358,-34.8764,-39.1378,-44.1254,-52.6369,-49.9923,-49.927,-50.2815,-48.8653,-38.8481,-32.6051,-42.8642,-40.2293,-44.3749,-35.4279,-40.9938,-43.8213,-42.4769,-36.4025,-48.1028,-29.6279,-45.4202,-57.1597,-50.086,-33.2707,-41.4086,-48.4107
-2593.57,0.994435,0.097918,5,63,0,2603.08,65.303,38.0661,188.478,43.0004,114.659,79.6894,48.0781,20.9174,63.7802,14.8553,77.5008,85.0712,20.584,30.0857,63.7878,0.148255,0.097309,2.76977,-34.5947,-41.8851,-40.8673,-50.5295,-41.8427,-40.8521,-55.1471,-43.5547,-41.4789,-47.9387,-54.3445,-46.4874,-35.8009,-46.5345,-45.6407,-43.356,-37.0082,-34.8512,-45.3537,-40.6373,-34.8392,-45.2496,-35.0033,-50.1706,-39.7706,-46.4087,-37.046,-37.857,-32.6294,-42.9495,-38.7044,-38.7906,-47.4885,-55.0052,-36.0381,-38.4284,-34.9469,-38.6282,-43.0918,-55.4153,-53.6109,-51.0589,-51.5433,-50.0558,-37.0436,-32.4239,-42.6646,-41.1205,-47.6322,-33.6378,-40.4122,-44.4971,-41.0847,-36.0147,-46.3172,-27.6658,-44.7097,-56.9724,-47.9832,-33.1463,-41.11,-45.9036
-2594.62,0.942398,0.097918,5,31,0,2603.72,63.2708,30.7322,210.532,43.5278,113.923,84.0081,60.0281,19.1991,63.6872,12.0059,101.219,116.147,28.9649,39.3994,86.2442,0.152063,0.137399,3.10341,-34.8159,-42.1831,-42.2678,-51.0459,-42.0656,-39.4194,-54.1954,-42.7945,-40.8243,-48.3256,-51.7434,-47.1873,-35.2999,-45.4068,-45.3817,-43.6488,-35.6039,-35.534,-44.7263,-39.5655,-35.4431,-44.6564,-34.7904,-53.1024,-39.4099,-43.8729,-36.5349,-38.1487,-32.5957,-42.8488,-39.1926,-40.7005,-48.6526,-54.6749,-36.5589,-37.5289,-34.3985,-38.3277,-43.4643,-53.5981,-51.9197,-49.9619,-49.7475,-51.105,-39.4552,-32.5437,-43.3399,-39.8733,-45.7339,-35.1625,-42.0821,-43.9383,-41.8371,-35.9843,-47.9427,-29.3156,-45.9917,-58.8903,-50.0215,-32.6585,-41.3132,-46.7049
-2598.69,0.842722,0.097918,5,31,0,2608.44,58.5705,40.2362,214.675,44.4911,118.875,98.0879,53.2023,22.7136,76.9772,10.0936,99.7639,112.37,22.2601,30.0231,54.6308,0.160395,0.0978315,2.19877,-34.1161,-43.1815,-40.3288,-50.3867,-42.7419,-41.8515,-55.465,-43.8493,-41.2741,-48.3603,-54.8274,-46.4421,-36.5652,-46.1514,-45.3603,-43.1143,-37.0484,-34.8764,-45.1907,-40.5244,-34.7658,-44.1974,-34.8696,-52.746,-39.5803,-45.5338,-36.7079,-38.4991,-32.6404,-42.8125,-38.4505,-38.9581,-48.2194,-54.5901,-36.1686,-37.6265,-34.9059,-38.1402,-43.5326,-54.6119,-54.1521,-51.3998,-50.1224,-51.4702,-38.2639,-32.6457,-41.48,-41.1787,-46.8493,-34.7241,-41.3462,-44.0188,-40.0957,-36.1212,-47.2159,-28.1492,-44.7588,-58.0652,-47.7318,-32.0533,-41.1342,-45.7274
-2594.74,0.988851,0.097918,5,63,0,2606.76,56.6702,36.2794,214.446,40.9223,100.458,88.3363,53.6282,24.0328,62.3185,9.43246,100.497,105.174,19.6286,29.8787,68.4889,0.128316,0.064136,2.40143,-33.802,-42.842,-41.1929,-50.4994,-42.1355,-40.6202,-54.874,-43.951,-41.249,-48.4097,-54.553,-46.9284,-36.3771,-48.0916,-45.44,-43.3748,-36.3651,-35.0794,-45.1159,-39.7325,-34.8902,-44.6815,-34.5505,-51.7068,-39.438,-45.0948,-36.4649,-38.4483,-32.7528,-42.6814,-38.6243,-38.9798,-47.5095,-54.7095,-36.2927,-37.8286,-34.3991,-38.1969,-43.5104,-54.7692,-52.3989,-50.7762,-51.3434,-49.0102,-39.142,-32.4807,-42.8589,-40.2987,-45.8805,-35.3486,-41.3733,-43.4821,-40.449,-35.8511,-47.3668,-28.815,-44.7619,-58.1003,-48.5635,-32.4218,-40.5414,-46.1783
-2589.71,0.931945,0.097918,5,31,0,2601.79,59.3823,31.0717,167.757,41.2206,112.607,71.8514,51.3922,17.6736,55.8058,20.1911,76.4594,94.0081,37.2827,33.9769,69.3936,0.14139,0.0587738,2.23259,-34.9351,-41.0733,-41.6948,-51.4698,-42.2138,-39.794,-54.8282,-42.4773,-40.7453,-46.506,-52.0986,-47.1119,-35.1797,-43.6641,-45.4469,-43.5593,-36.8395,-35.8695,-44.8817,-40.1607,-35.6732,-45.2663,-35.3155,-49.8626,-39.4592,-44.4089,-37.331,-38.0785,-32.2957,-43.4437,-39.0534,-40.3927,-48.5461,-54.787,-37.1156,-38.4344,-35.4156,-39.1556,-43.8599,-52.7678,-50.9385,-49.9754,-50.1758,-49.9514,-37.634,-32.9454,-42.9673,-40.4621,-45.1851,-34.1085,-41.0211,-44.3857,-42.0937,-36.5962,-47.3949,-28.5204,-45.7354,-56.0403,-48.8151,-33.8736,-41.9388,-46.9176
-2590.51,0.942646,0.097918,5,31,0,2597.69,46.0494,31.8319,184.073,46.5964,115.835,73.5403,50.4196,20.1791,57.5256,17.0211,88.9231,87.1589,41.8738,29.9175,76.372,0.149761,0.182116,3.38361,-35.1412,-41.976,-41.8193,-51.5126,-42.0075,-39.7604,-54.7648,-43.0396,-41.3133,-46.0788,-53.4578,-47.0586,-36.1237,-45.6925,-44.5149,-43.0545,-36.8832,-35.7482,-44.9748,-40.8391,-35.7774,-45.4056,-35.0582,-50.7664,-40.1012,-44.729,-37.4032,-37.6244,-32.7735,-43.6752,-39.6358,-39.8384,-48.6346,-54.4297,-36.9925,-38.0141,-35.0058,-39.2003,-43.8268,-53.606,-50.6869,-49.5421,-50.2213,-49.2901,-37.443,-32.5084,-42.3983,-40.7956,-47.2082,-34.8531,-40.2079,-44.5461,-41.9358,-36.2346,-46.421,-27.9557,-45.6059,-57.2597,-47.3154,-33.7317,-41.5204,-46.2009
-2591.76,0.926054,0.097918,5,31,0,2598.97,56.4022,32.1661,181.225,42.2977,112.364,73.4445,44.3857,19.4792,56.1502,15.7197,89.5617,94.6612,46.0232,29.9085,75.9031,0.185799,0.234992,3.77533,-35.1457,-42.2191,-41.4832,-52.2715,-41.8799,-39.5146,-54.3072,-42.7155,-41.4814,-45.8727,-52.9969,-46.8686,-35.6867,-45.4112,-45.2943,-43.3791,-36.4903,-35.7997,-44.5629,-40.8812,-35.7805,-44.7186,-34.808,-52.2208,-40.337,-44.6951,-37.3459,-37.5837,-32.0509,-43.4825,-39.0073,-39.6566,-48.7894,-54.3649,-36.8905,-38.5104,-35.1316,-38.922,-43.9502,-54.2224,-51.153,-49.534,-50.1974,-49.6808,-37.2048,-32.829,-42.6704,-40.2792,-46.6043,-34.686,-41.9685,-44.0986,-41.8992,-36.6977,-47.3728,-28.2616,-45.4155,-57.2367,-48.2671,-33.3441,-41.7708,-45.911
-2591.32,0.958616,0.097918,5,31,0,2604.33,57.4376,33.3218,175.774,40.4396,113.582,74.4204,44.8712,19.9197,56.7319,14.4777,84.9235,93.445,45.0677,30.2226,77.8831,0.184034,0.29401,3.87504,-35.2066,-42.3706,-41.1844,-52.1768,-42.1049,-40.1371,-54.5832,-42.6765,-41.7364,-45.643,-53.2397,-46.748,-35.8037,-44.2372,-45.4331,-43.5607,-36.7464,-35.9234,-44.5189,-41.1015,-35.7003,-44.6792,-35.0994,-51.2657,-40.0695,-44.8222,-37.4807,-37.9946,-32.3781,-43.5249,-38.8954,-39.7516,-48.662,-54.3614,-37.051,-38.6512,-35.5411,-39.0325,-44.2341,-53.4806,-50.9997,-49.7847,-50.0698,-49.6286,-37.3521,-33.121,-42.3771,-40.4519,-46.2092,-34.6754,-41.8409,-44.2513,-41.6466,-37.0206,-47.4173,-28.154,-45.4143,-56.6722,-47.707,-33.3044,-41.9917,-45.5904
-2591.51,0.876048,0.097918,5,31,0,2600.51,59.4743,27.4799,189.851,36.4519,79.8254,73.9941,54.1182,20.8132,57.8033,15.0281,79.1171,92.1549,26.2457,33.2038,70.458,0.123869,0.141537,3.11885,-34.3669,-42.2565,-42.6596,-49.7611,-42.5082,-39.6091,-55.2458,-43.3987,-40.9732,-47.2869,-52.4071,-47.0742,-35.3731,-44.244,-45.561,-43.4931,-36.6095,-35.9419,-45.3422,-40.0232,-35.0381,-45.8846,-35.152,-48.6856,-38.8722,-43.8051,-37.3577,-38.6617,-32.8605,-43.0957,-39.5485,-40.774,-48.1536,-55.0637,-36.96,-38.1583,-35.1273,-39.1827,-44.2781,-52.103,-51.3453,-50.0933,-50.2107,-49.3778,-38.5545,-32.4337,-43.3979,-40.8038,-44.9906,-34.6221,-40.4207,-44.5364,-41.1868,-36.6532,-47.454,-28.6828,-45.6764,-57.5712,-48.857,-33.9135,-41.412,-46.7845
-2590.82,0.999649,0.097918,5,31,0,2597.21,58.5159,29.111,191.64,36.649,80.6165,70.7664,57.4213,21.1487,57.1937,13.6664,80.6034,93.3292,26.8837,34.0259,57.2036,0.139833,0.0706452,2.4306,-34.5308,-42.4284,-42.7057,-50.3871,-42.5235,-39.3028,-55.1672,-43.5056,-40.5723,-47.2962,-52.364,-47.021,-35.1043,-44.9134,-45.7921,-43.6308,-36.3088,-35.8205,-45.039,-40.1521,-34.8953,-45.5053,-34.8683,-49.5384,-39.0648,-44.3534,-37.2681,-38.37,-32.6872,-43.069,-39.2837,-40.3638,-48.2453,-55.1903,-36.8194,-38.326,-35.1328,-38.93,-43.9706,-53.0893,-51.4975,-49.7136,-50.2755,-48.8605,-38.355,-32.3998,-43.1822,-40.3366,-45.0701,-33.9874,-41.1017,-44.0962,-41.2289,-36.4356,-47.4204,-28.6465,-45.6536,-57.5542,-49.0591,-33.4987,-41.1651,-46.7411
-2588.78,0.991171,0.097918,5,31,0,2596.15,53.3362,35.558,179.501,39.0605,88.3281,79.9306,49.8012,18.8172,61.17,14.7642,88.9909,89.167,23.5537,33.4567,74.7713,0.149144,0.0703934,2.32325,-34.0676,-41.8555,-41.0061,-50.3487,-42.0694,-40.654,-55.0474,-43.2669,-41.5321,-46.9716,-53.383,-46.479,-35.5357,-44.7334,-45.3907,-42.9851,-37.1349,-35.2976,-45.607,-40.5888,-34.6321,-45.2422,-34.8615,-49.9692,-39.2966,-45.6342,-37.1898,-38.4808,-32.3002,-43.5232,-38.8067,-39.7832,-47.6758,-54.8174,-36.5635,-37.6517,-35.2474,-38.7609,-43.8229,-54.0873,-52.6453,-50.8189,-51.1374,-49.9644,-37.7733,-32.7368,-42.6032,-40.9165,-46.1105,-33.8171,-40.6692,-44.6715,-40.5471,-36.1404,-46.9636,-27.8672,-45.2876,-56.5864,-47.5858,-33.2175,-41.6474,-45.8856
-2592.32,0.924245,0.097918,5,31,0,2597.66,57.7585,33.7726,207.739,48.7626,123.889,75.9661,56.3281,21.8955,59.3482,18.4308,78.2046,100.059,34.9906,29.4534,80.6899,0.155893,0.0775472,2.58082,-34.968,-42.122,-41.646,-51.9175,-41.5926,-39.3198,-54.3328,-43.2681,-41.0659,-47.8552,-52.9598,-46.8377,-35.8312,-48.1495,-45.1021,-43.8051,-36.4589,-35.6491,-44.6882,-40.1146,-35.9883,-45.3453,-35.0756,-52.4152,-39.6874,-44.7848,-36.8477,-37.2312,-32.9941,-42.7898,-38.8846,-39.0651,-47.9592,-55.1997,-36.6704,-38.2207,-34.6855,-38.7393,-43.0805,-54.1881,-51.2295,-49.6856,-50.5463,-49.2483,-37.4747,-32.428,-42.999,-40.2453,-46.6965,-34.8203,-41.6918,-43.3639,-42.0189,-36.2131,-46.9785,-28.3333,-44.8813,-57.1398,-49.0374,-33.4545,-40.8107,-46.146
-2597.47,1,0.097918,5,31,0,2608.45,59.2072,31.572,161.627,33.8176,121.463,71.901,43.2414,20.0815,52.5708,18.5861,90.1959,82.9807,34.4826,37.076,38.88,0.098122,0.026327,2.03524,-35.3123,-40.7417,-42.4076,-50.9601,-42.6037,-39.6947,-55.4138,-42.6359,-40.1445,-45.6468,-52.9653,-47.4953,-35.0927,-44.1355,-45.1923,-42.8707,-36.548,-35.3048,-45.2899,-40.1765,-35.0109,-45.1743,-34.9159,-48.1358,-40.0544,-45.373,-37.3771,-38.2486,-31.6818,-43.8645,-38.9137,-40.5601,-49.4187,-54.1357,-36.7736,-39.4987,-35.2329,-39.037,-44.1639,-54.6507,-51.1855,-50.0513,-51.3894,-49.1451,-37.9947,-32.5579,-43.3311,-40.317,-45.4278,-33.6309,-39.7617,-45.319,-42.1419,-36.1229,-47.075,-29.2593,-46.2813,-56.9705,-48.3136,-33.9457,-41.935,-48.0095
-2594.89,0.991652,0.097918,5,31,0,2604.65,55.1688,29.1263,195.412,40.8361,80.482,73.5524,53.1804,16.9169,57.0312,15.6073,71.7597,90.712,19.8837,27.1903,93.0734,0.165516,0.0719704,2.55126,-33.7016,-42.8623,-41.3762,-50.3816,-41.9948,-39.6869,-55.0217,-44.274,-41.9322,-48.3806,-52.2904,-46.6993,-35.6325,-46.8546,-46.2511,-43.5724,-37.1176,-35.9234,-46.1376,-39.887,-35.2645,-46.0045,-34.8013,-50.8862,-38.6442,-44.4618,-37.3836,-38.0641,-32.2506,-42.9411,-38.6706,-39.3838,-47.2183,-56.2302,-36.8759,-37.0887,-35.0439,-39.0649,-43.5228,-53.281,-51.6675,-50.7058,-51.1026,-49.5582,-37.5931,-32.3413,-43.5074,-41.0533,-45.562,-33.8553,-41.9756,-43.7929,-40.8015,-36.3988,-47.8581,-27.796,-44.2404,-57.1726,-49.2919,-33.4362,-41.2701,-45.8827
-2592.49,0.958964,0.097918,5,31,0,2605.75,55.3503,29.3124,192.694,40.4496,81.5159,73.4125,51.8942,16.9176,55.8765,15.5442,72.3066,88.9465,19.5186,27.4834,90.3236,0.163206,0.0791943,2.47283,-33.7912,-42.8293,-41.3076,-50.2074,-42.0737,-39.9047,-55.3051,-44.1964,-41.8082,-47.7254,-52.3346,-46.4846,-35.6065,-45.8395,-46.1814,-43.4463,-37.314,-35.9918,-46.0658,-40.0544,-35.2442,-46.0591,-34.9148,-49.9751,-38.8284,-44.5244,-37.4316,-38.3263,-32.5162,-43.1146,-38.626,-39.4821,-47.4282,-56.099,-36.9874,-37.2912,-35.2365,-39.1252,-43.7096,-52.9795,-51.3401,-50.5687,-50.998,-49.1569,-37.7187,-32.4968,-43.3596,-41.2585,-45.3519,-34.0893,-41.9145,-43.927,-40.6649,-36.5212,-47.8564,-27.5448,-44.0975,-57.1319,-48.708,-33.4428,-41.3346,-45.569
-2590.33,0.927245,0.097918,5,31,0,2599.56,50.7446,35.6596,182.384,36.6624,89.9492,74.6746,47.614,18.7543,57.9482,16.214,88.1287,94.1896,18.9077,30.7164,59.8616,0.108087,0.0492554,2.31701,-33.6014,-41.3134,-41.5836,-50.1052,-41.8809,-40.1219,-55.0768,-43.3597,-40.4896,-47.7047,-53.5767,-47.0393,-35.2495,-45.6904,-45.3533,-43.0192,-36.8908,-35.246,-45.4322,-40.2017,-34.8371,-45.4091,-34.8008,-49.9427,-39.2803,-45.6901,-37.1661,-38.8198,-32.1447,-43.4544,-39.1782,-39.505,-47.7445,-54.9497,-36.6076,-37.7219,-35.0128,-38.6311,-43.8056,-54.1819,-52.1193,-50.4965,-51.6263,-48.6677,-38.5309,-32.634,-43.0756,-40.825,-45.3924,-34.2159,-40.5337,-44.132,-41.1038,-36.0119,-47.2436,-28.3302,-45.4459,-56.5439,-48.5364,-33.0083,-41.0447,-46.9419
-2591.88,0.956088,0.097918,5,31,0,2601.42,54.0125,30.1671,203.82,40.736,130.386,82.7688,56.8017,20.0268,60.6586,15.0047,81.71,99.7557,27.4062,38.4321,45.8158,0.187583,0.112375,2.50442,-35.2733,-42.5979,-42.0948,-50.9668,-42.9117,-39.7361,-55.4896,-43.4644,-39.8122,-47.1908,-51.7981,-46.1637,-35.3064,-44.5807,-45.2727,-43.4348,-36.5448,-35.8477,-45.0313,-39.9257,-35.572,-45.1823,-34.9807,-51.7043,-39.4094,-44.3272,-37.0084,-38.1339,-32.3136,-42.9592,-38.1396,-40.2841,-49.3643,-55.355,-36.7763,-38.1871,-35.1183,-38.7782,-43.6803,-53.771,-50.7358,-50.4364,-50.0164,-50.7375,-38.4157,-32.5138,-43.2532,-40.5615,-45.438,-33.9733,-42.0449,-44.1254,-40.8456,-36.2963,-47.9136,-28.5255,-45.0589,-58.3595,-47.8959,-33.0031,-41.5714,-45.8519
-2594.54,0.858036,0.097918,5,31,0,2606.9,49.6598,33.469,181.943,39.411,108.097,74.6449,41.7292,19.8338,57.1001,25.4841,99.2673,85.101,18.5692,29.4785,63.074,0.127025,0.0815688,2.74264,-34.3626,-40.7403,-41.7261,-49.8266,-41.2869,-39.6316,-55.5641,-43.7673,-40.7503,-46.4855,-53.4045,-46.6801,-35.725,-47.5322,-44.7765,-41.8599,-37.4814,-35.009,-46.2285,-40.5774,-34.9712,-46.1832,-34.3928,-50.4153,-40.0386,-46.1022,-37.249,-38.3113,-31.6032,-43.7081,-39.2865,-39.4328,-48.4607,-54.7417,-36.371,-37.9407,-34.6014,-38.7457,-43.5421,-55.623,-51.62,-50.5056,-51.9552,-48.9684,-38.0934,-32.1288,-43.4801,-41.6709,-46.9668,-34.0768,-40.4121,-44.6126,-41.3224,-35.5108,-46.9107,-28.1769,-45.1711,-57.5419,-48.1962,-33.865,-41.1494,-46.7905
